CID,MolecularWeight,XLogP,HBondDonorCount,HBondAcceptorCount
69588880,200.28,2.1,0,2
69589038,200.28,2.1,0,2
69589060,214.31,2.2,0,2
69589096,188.27,1.9,1,2
69589099,188.27,1.9,1,2
69589143,186.25,1.6,0,2
69589513,202.3,2.3,0,2
69589515,202.3,2.3,0,2
69589516,202.3,2.3,0,2
69596046,301.5,5.0,0,1
69596205,273.4,4.1,0,1
69609368,218.34,2.8,0,2
69613807,186.25,1.0,1,2
69617440,265.4,3.7,0,1
69617442,265.4,3.7,0,1
69621704,218.34,3.0,0,2
69621768,232.32,1.2,0,3
69651785,218.34,2.8,1,2
69754796,190.28,2.0,0,2
69779947,214.31,2.8,0,2
69785358,218.34,2.6,1,2
69854266,173.23,1.3,0,0
69900565,204.31,2.4,0,2
69927175,161.2,0.4,0,3
69938006,316.18,2.7,0,2
69988077,177.25,0.9,1,3
70022353,214.31,2.0,0,2
70072087,228.33,2.5,0,2
70087857,186.25,2.9,0,2
70090241,186.25,2.9,0,2
70096862,190.28,1.8,0,2
70106243,214.31,2.4,0,2
70107179,214.31,2.4,0,2
70107286,228.33,2.9,0,2
70107288,228.33,2.9,0,2
70138705,160.22,1.1,0,2
70139553,230.35,2.8,0,2
70178175,232.36,3.6,0,2
70178830,150.22,0.9,1,2
70180813,178.27,2.0,0,2
70187414,281.4,2.3,0,3
70187418,293.4,2.4,0,3
70187427,279.4,2.0,0,3
70187441,347.5,3.1,0,3
70188481,293.4,2.3,1,3
70188504,267.37,1.8,0,3
70188806,294.4,1.9,0,4
70188830,293.4,2.4,0,3
70188841,266.34,1.2,0,4
70189188,281.4,2.2,0,3
70207764,222.28,2.3,0,2
70231549,218.34,3.3,1,2
70250380,178.27,1.5,0,2
70331992,190.28,1.7,0,2
70335690,162.23,1.3,0,2
70372839,226.34,4.4,0,0
70374894,238.33,2.9,0,2
70385123,172.23,1.9,0,2
70385761,172.23,1.9,0,2
70392989,206.33,3.1,1,2
70407022,192.26,-0.5,2,4
70473826,186.25,1.5,0,2
70500299,147.22,3.1,0,1
70541880,232.36,3.4,0,2
70541882,232.36,3.4,0,2
70543906,190.28,1.9,0,2
70543950,234.38,3.3,0,2
70544541,190.28,2.0,0,2
70551718,266.4,3.5,0,2
70558854,227.3,2.1,0,3
70560460,266.4,3.3,0,2
70576673,231.36,2.9,0,1
70579781,178.27,1.3,0,1
70597693,136.21,2.2,0,0
70613146,188.27,1.2,0,2
70628076,210.29,3.7,0,0
70659087,178.27,1.6,0,2
70659199,178.27,1.9,0,2
70659255,178.27,1.9,0,2
70660017,176.26,1.7,0,2
70660052,190.28,1.9,0,2
70660057,190.28,1.9,0,2
70661350,131.17,1.6,0,1
70827970,232.36,3.1,0,2
70866570,299.5,3.2,0,3
70866609,273.4,2.8,0,3
70870229,261.41,1.9,1,3
70913148,244.37,3.3,0,2
70918796,202.3,1.8,0,2
70918804,202.3,1.9,0,2
70918820,202.3,1.8,0,2
71047320,218.34,3.0,0,2
71079603,259.39,2.4,0,3
71079758,287.4,3.1,0,3
71079800,216.32,2.7,0,2
71100564,247.38,2.1,0,3
71100714,247.38,2.1,0,3
71106786,204.31,2.2,0,2
71106787,204.31,2.2,0,2
71106788,204.31,2.2,0,2
71115400,266.4,3.4,0,2
71115425,204.31,2.4,0,2
71154453,210.27,1.3,0,2
71154858,232.36,3.3,0,2
71159699,206.33,2.8,0,2
71187686,210.27,2.2,0,2
71215497,204.31,2.6,0,2
71215532,204.31,2.6,0,2
71333411,187.24,1.0,0,3
71337559,199.27,2.0,0,0
71377400,206.35,4.4,0,0
71391385,188.27,1.8,0,2
71400782,145.2,2.9,0,1
71437809,162.23,1.8,0,2
71512350,135.21,1.7,0,0
72281695,190.28,2.0,0,2
72390443,231.36,2.8,0,1
72459874,293.4,3.0,0,2
72833300,198.28,3.3,0,0
72951864,190.28,1.9,0,2
72998765,244.33,3.3,1,3
73042808,281.4,2.5,0,3
73171253,241.13,1.9,0,2
73174252,196.67,1.8,0,2
73696162,147.22,2.9,0,1
74492116,161.22,0.9,1,1
74889287,147.22,3.0,0,1
75124178,178.23,0.7,0,2
75745526,166.24,-0.2,1,2
76168015,219.33,0.8,1,3
76686406,190.28,2.0,0,2
76687778,162.23,1.6,0,2
77444799,215.33,4.6,0,1
79102003,214.31,2.0,1,1
79102081,200.28,1.5,1,1
79179126,162.23,1.5,1,2
79191046,148.2,1.2,1,2
81020939,150.22,1.0,1,2
81741842,191.27,0.3,1,3
82125202,176.26,1.6,1,2
82237278,202.3,2.0,1,2
82403102,191.27,0.3,1,3
82403838,190.28,1.9,1,2
82410291,177.25,-0.2,1,3
82599223,176.26,1.6,1,2
82653784,176.26,1.6,1,2
83161126,206.33,2.8,1,2
83261571,174.24,1.0,1,2
83478782,132.16,0.6,0,2
83635508,162.23,1.2,1,2
83682306,163.22,-0.5,2,3
83826340,150.22,0.9,1,2
83929811,161.24,2.8,0,1
84107220,151.21,-0.8,2,3
85290853,210.27,2.5,0,2
85312698,252.35,3.1,0,2
85443540,163.22,0.6,2,3
85598478,176.26,1.5,0,2
85612239,175.25,0.9,0,1
85652029,178.27,1.8,0,2
85700124,173.23,0.2,0,1
85708818,164.25,1.4,0,2
85708821,192.3,2.3,0,2
85715093,204.31,2.4,0,2
85796000,151.23,0.8,0,1
85954790,222.28,3.0,0,1
86082256,162.19,2.6,0,3
86176641,174.24,1.5,0,2
86176643,174.24,1.4,0,2
86659932,213.28,1.3,0,3
86659933,215.29,1.1,0,3
87084883,164.2,0.3,0,2
87131943,159.23,3.3,0,1
87132216,145.2,3.0,0,1
87132343,159.23,2.9,0,1
87132455,131.17,2.7,0,1
87262555,162.23,1.4,0,2
87271853,190.24,1.8,0,3
87380341,134.18,0.5,0,2
87422287,236.38,2.2,1,3
87422288,236.38,2.1,1,3
87501342,214.31,3.0,0,2
87574093,273.3,0.7,0,3
87845318,204.31,2.6,0,2
87949439,224.4,1.9,0,4
88043920,224.73,2.8,0,2
88043922,224.73,2.8,0,2
88278339,159.23,3.1,0,1
88314134,173.25,2.8,0,1
88442573,233.33,1.8,0,4
88442580,233.33,1.7,0,4
88442581,233.33,1.7,0,4
88442582,233.33,1.7,0,4
88454121,256.32,0.7,0,5
88512806,149.19,0.9,1,3
88512811,163.22,1.3,1,3
88512838,177.25,1.8,1,3
88691563,162.23,2.0,0,2
88703287,176.26,2.1,0,2
88720066,171.24,4.0,0,1
88786433,204.29,3.5,0,3
88853317,241.13,2.2,0,2
88917650,185.26,3.9,0,1
88977966,178.27,1.9,0,2
88985666,188.27,1.5,0,2
89002181,162.23,1.6,0,2
89009891,146.19,1.4,0,2
89049680,159.23,3.3,0,1
89054240,150.22,1.1,0,2
89055067,186.25,1.0,0,2
89058885,161.2,0.4,0,3
89060763,177.26,1.8,0,2
89060766,176.25,1.8,0,2
89060768,186.32,1.8,0,2
89060769,182.29,1.8,0,2
89061450,162.23,1.8,0,2
89067333,173.25,3.2,0,1
89078590,190.28,2.0,1,2
89078604,190.28,2.0,1,2
89088383,161.24,2.9,0,1
89088413,159.23,2.4,0,1
89089195,190.28,2.1,0,2
89095451,190.28,2.0,0,2
89100440,188.27,1.5,0,2
89100456,214.31,2.2,0,2
89105733,186.25,2.3,0,2
89111816,192.3,1.8,0,2
89112085,176.26,1.6,0,2
89120102,159.23,3.1,0,1
89132125,176.26,1.6,0,2
89146550,162.23,1.2,1,2
89161421,162.23,1.3,1,2
89167038,230.35,3.5,1,2
89167952,190.28,2.0,0,2
89185358,176.26,1.6,0,2
89192312,147.22,1.7,0,0
89233357,145.2,2.0,0,1
89261140,173.25,2.6,0,1
89263524,147.22,3.1,0,1
89276460,171.24,2.9,0,1
89278211,198.26,2.2,0,2
89301119,164.25,1.6,0,2
89348569,147.22,2.8,0,1
89349920,150.22,0.9,1,2
89358001,190.28,2.9,1,2
89379959,150.22,1.1,0,2
89380693,218.34,2.8,0,1
89392161,146.19,1.4,1,2
89458232,205.32,1.9,0,1
89458373,233.37,2.7,0,1
89458445,205.32,1.9,0,1
89458554,233.37,2.9,0,1
89460435,204.31,2.1,0,2
89482039,213.28,1.4,0,3
89482432,213.28,1.3,0,3
89482486,215.29,1.1,0,3
89494894,230.35,2.9,0,2
89495041,285.4,2.8,0,3
89495055,202.3,2.2,0,2
89495056,245.36,2.0,0,3
89495163,273.4,2.7,0,3
89512563,148.2,0.7,0,2
89512572,148.2,0.7,0,2
89512581,148.2,0.7,0,2
89512606,148.2,0.7,0,2
89559805,190.24,0.7,0,3
89594057,204.31,2.5,0,2
89603398,230.35,2.8,0,2
89605921,164.2,0.7,1,3
89621099,162.23,1.3,0,2
89638294,162.23,1.3,0,2
89638296,162.23,1.0,0,2
89638338,162.23,1.3,0,2
89742082,197.27,3.3,0,0
89742619,174.24,1.9,0,2
89742999,196.25,3.1,0,2
89758658,204.31,2.4,0,2
89758659,204.31,2.4,0,2
89770213,190.28,2.0,0,2
89770220,204.31,2.4,0,2
89776696,162.23,1.2,0,2
89805432,214.31,2.8,0,2
89828397,381.9,4.6,0,3
89828420,359.5,4.2,0,3
89831384,175.23,0.8,0,3
89839681,192.3,2.2,0,2
89847259,206.33,2.6,0,2
89855328,193.27,0.6,1,2
89869062,244.37,3.2,0,2
89891303,144.17,0.8,0,2
89891311,144.17,0.5,0,2
89939503,196.25,2.0,0,2
89949383,191.31,4.6,0,1
89986580,149.21,0.4,0,1
90062294,200.28,1.3,0,2
90131156,228.33,3.3,0,2
90142578,178.27,1.8,0,2
90162744,214.31,1.9,0,2
90191080,230.35,2.9,0,2
90195479,214.31,3.5,0,2
90247869,161.24,2.0,0,0
90251703,172.23,1.8,1,2
90310262,184.24,2.3,0,2
90445702,228.33,3.9,0,2
90474559,152.23,0.2,1,2
90690486,213.28,1.0,0,3
90712490,292.4,4.1,0,2
90722233,190.28,2.1,0,2
90722797,202.3,1.9,0,2
90725814,216.32,2.5,0,2
90737658,159.23,2.5,0,1
90784603,202.3,1.9,0,2
90796488,190.25,0.6,1,3
90800089,173.25,3.6,0,1
90825496,186.25,2.0,0,1
90851028,232.36,3.2,0,2
90864037,162.25,3.5,0,2
90892405,160.22,1.1,0,2
90907549,131.17,1.5,0,1
90917496,244.37,3.6,0,2
90947465,230.35,3.0,0,2
90947973,202.31,4.5,0,0
90961528,240.34,3.1,0,2
90965469,190.28,2.1,0,2
90969371,174.24,1.0,0,2
90985601,216.32,2.6,0,2
91015993,188.27,1.9,0,2
91019204,220.35,3.4,0,2
91034244,216.32,2.6,0,2
91038604,160.22,1.3,0,2
91047490,244.37,3.6,0,2
91069397,230.35,3.0,0,2
91074888,223.27,2.4,0,3
91077048,202.3,2.0,0,2
91084481,272.4,4.4,0,2
91087579,174.24,2.0,0,2
91087696,169.22,2.5,0,1
91094957,204.31,2.6,0,2
91106123,146.19,1.1,0,2
91117787,244.37,3.7,0,2
91127432,218.34,3.1,0,2
91138421,162.23,0.7,0,2
91157049,230.35,3.1,0,2
91169786,204.31,2.1,0,2
91201680,218.34,2.8,0,2
91240162,226.4,2.0,1,4
91241707,159.23,2.7,0,1
91249414,163.26,3.6,0,1
91254153,174.24,1.0,0,2
91255369,202.3,2.0,0,2
91257171,230.35,3.1,0,2
91261405,175.27,3.9,0,1
91263818,244.33,2.9,0,3
91280531,272.4,4.3,0,2
91287854,172.23,1.4,0,2
91294184,252.35,3.1,0,2
91306520,171.24,2.8,0,1
91327898,149.21,0.3,0,1
91332552,157.21,2.4,0,1
91333179,201.31,3.5,0,1
91346865,134.18,2.3,0,2
91347057,174.24,1.8,0,2
91359903,210.23,-0.7,3,5
91363667,147.22,2.8,0,1
91374572,185.26,3.0,0,0
91438226,190.28,2.1,0,2
91449369,120.17,2.0,0,1
91451253,210.7,2.6,0,2
91465902,235.34,2.6,0,2
91479312,171.24,3.5,0,1
91490469,172.25,2.6,0,0
91501784,220.35,3.0,0,2
91502537,148.2,1.6,0,2
91527331,173.25,4.1,0,1
91536123,200.28,1.7,0,2
91541050,146.19,1.0,0,2
91547163,118.16,1.9,0,2
91555844,246.39,4.2,0,2
91562044,202.3,2.6,0,2
91579240,216.32,2.5,0,2
91584308,292.4,4.0,0,2
91586446,176.28,3.8,0,2
91587449,232.36,3.6,0,2
91603375,157.21,2.4,0,1
91615429,159.23,2.5,0,1
91664785,219.33,1.2,0,3
91982748,160.22,1.5,0,2
92233371,176.26,1.6,0,2
93002769,146.19,0.3,0,2
93246137,150.22,1.1,1,2
93246138,150.22,1.1,1,2
93358823,164.25,1.5,1,2
93358824,164.25,1.5,1,2
94470637,178.27,1.9,1,2
94470639,178.27,1.9,1,2
95365936,162.23,1.0,1,2
96356765,163.22,0.4,1,3
96356766,163.22,0.4,1,3
96740408,162.23,0.9,1,2
101055092,133.19,2.5,0,1
101467417,185.26,2.9,0,0
101776537,205.32,2.0,0,1
101843768,210.27,1.8,0,2
102079985,275.5,4.7,0,1
102434185,191.29,1.6,0,1
102539079,204.31,2.4,0,2
102584524,185.26,2.8,0,0
110254188,204.31,2.2,0,2
112680961,231.34,1.1,1,3
112757108,150.22,0.9,1,2
115018750,191.27,0.0,1,3
115018753,191.27,0.1,1,3
115410440,161.24,3.1,0,1
116933324,165.24,-0.4,2,3
117542887,191.27,0.5,0,3
117599951,146.21,2.6,0,0
117617617,186.25,1.6,0,2
117617622,216.32,3.2,0,2
117705364,188.27,2.0,0,2
117730584,184.24,1.1,1,2
117754207,177.25,0.8,1,3
117761983,186.21,2.5,0,3
117766355,164.25,1.5,0,2
117798437,160.22,1.3,0,2
117820971,162.23,1.4,0,2
117824983,176.26,1.6,0,2
117828265,218.34,2.9,0,2
117877684,224.3,3.4,0,2
117877685,224.3,3.2,0,2
117877686,224.3,3.2,0,2
117877703,222.28,3.3,0,2
117907446,172.23,1.5,0,2
117907558,172.23,1.5,0,2
118000412,192.3,2.2,0,2
118134329,219.33,0.9,1,3
118143278,147.22,2.8,0,1
118188636,159.23,3.7,0,1
118215823,205.32,2.0,0,1
118215836,203.3,1.8,0,1
118215859,203.3,1.6,0,1
118218569,175.25,1.1,0,1
118312089,194.27,2.0,1,3
118329851,131.17,1.5,0,1
118499900,188.27,1.5,0,2
118501490,174.24,2.3,0,2
118524923,219.33,0.9,2,3
118524928,219.33,0.9,1,3
118524929,219.33,0.9,1,3
118528636,177.25,-0.3,2,3
118531568,192.3,1.6,0,2
118544248,232.36,3.2,0,2
118632071,180.28,1.2,0,2
118883076,176.26,1.4,0,2
118928755,192.3,2.4,0,2
118946288,213.28,1.3,0,3
118974420,162.23,1.1,0,2
118974424,162.23,1.1,0,2
118974937,178.27,1.9,0,2
121008439,186.25,2.0,0,1
121261464,216.32,2.2,0,2
121264252,226.32,2.6,0,2
121264875,188.27,1.5,0,2
121311964,173.25,2.9,0,1
121311968,173.25,2.9,0,1
121311970,173.25,3.1,0,1
121325121,178.29,3.3,0,0
121327437,177.25,0.2,1,3
121327563,203.24,2.2,0,4
121336239,210.27,3.1,0,2
121350766,174.24,1.3,1,2
121350782,158.2,1.0,0,2
121359910,190.28,1.8,0,2
121360288,174.24,1.4,1,2
121401066,204.31,2.3,0,2
121401109,206.33,2.6,0,2
121401115,192.3,2.2,0,2
121401119,206.33,2.6,0,2
121401125,204.31,2.4,0,2
121401126,204.31,2.4,0,2
121401132,204.31,2.3,0,2
121401133,204.31,2.3,0,2
121449754,220.35,2.6,0,2
121450202,204.31,2.1,0,2
121450458,218.34,2.6,0,2
121450496,192.3,1.8,0,2
121450499,232.36,2.9,0,2
121450501,218.34,2.6,0,2
121450514,232.36,2.9,0,2
121450526,218.34,2.5,0,2
121450529,218.34,2.5,0,2
121451748,190.28,1.9,0,2
121451808,176.26,1.5,0,2
121458467,218.34,2.6,0,2
121458471,204.31,2.3,0,2
121458472,204.31,2.2,0,2
121458477,204.31,2.3,0,2
121480643,204.31,2.4,0,2
121514105,148.17,2.1,0,3
122429671,158.2,0.2,0,2
122493896,212.29,1.5,0,2
122532135,148.2,1.4,0,2
122607446,218.34,2.7,0,2
123149083,159.23,3.1,0,1
123158614,187.28,4.2,0,1
123164267,162.23,0.7,0,2
123178848,204.31,2.3,0,2
123190123,147.22,2.9,0,1
123206050,149.21,0.4,0,1
123210680,161.24,3.5,0,1
123214788,214.31,3.3,0,2
123233381,145.2,3.1,0,1
123233702,231.34,1.6,0,3
123245747,238.75,3.4,0,2
123289073,148.2,1.0,0,2
123289743,178.27,2.0,0,2
123302495,196.25,1.4,0,2
123311242,198.26,2.0,0,2
123327044,148.2,0.8,0,2
123334738,208.26,2.4,0,2
123342725,148.2,0.7,0,2
123352106,172.23,1.5,0,2
123366425,162.23,1.1,0,2
123375210,147.22,2.7,0,1
123386269,205.32,1.9,0,1
123389561,178.29,3.3,0,0
123399399,201.31,4.6,0,1
123408961,202.3,2.8,0,2
123416441,199.29,3.2,0,1
123416775,146.19,2.8,0,2
123442233,190.28,2.1,1,2
123458681,173.25,3.4,0,1
123460509,173.21,0.6,0,3
123467135,234.34,1.7,0,3
123495573,162.23,1.2,0,2
123503121,135.19,0.5,1,1
123514406,146.19,1.4,1,2
123529017,162.23,1.3,0,2
123543941,145.2,2.9,0,1
123553201,162.23,1.4,0,2
123566349,200.28,2.1,0,2
123579418,188.27,2.0,1,2
123586036,145.2,2.9,0,1
123588663,214.31,2.1,0,2
123619891,174.24,1.9,0,2
123619990,160.22,1.5,0,2
123630091,148.2,0.4,0,1
123632529,206.33,2.7,0,2
123646815,149.21,0.3,0,1
123651240,177.25,-0.3,2,3
123659059,216.32,2.4,0,2
123664288,206.33,2.5,0,2
123664546,147.22,3.1,0,1
123669144,185.26,2.8,0,1
123670115,213.28,1.3,0,3
123670942,202.3,2.2,0,2
123680391,193.27,1.3,0,2
123684890,252.35,3.0,0,2
123693183,147.22,3.1,0,1
123695583,148.2,1.1,0,2
123710715,146.19,1.5,1,2
123743845,174.24,2.1,0,2
123752991,216.32,2.5,0,2
123786311,190.28,1.8,0,2
123790770,132.16,2.6,0,2
123793090,224.3,3.2,0,2
123807583,185.26,3.0,0,0
123830754,203.32,4.6,0,1
123832556,146.19,2.8,0,2
123848738,224.3,3.2,0,2
123860963,186.25,1.6,0,2
123872731,202.31,4.2,0,0
123879023,221.36,2.8,0,1
123894670,157.21,3.3,0,1
123925831,225.29,3.5,0,3
123929076,213.28,1.3,0,3
123938265,186.25,2.2,0,2
123941308,190.25,2.2,0,4
123967559,190.28,2.5,0,2
123972274,203.28,0.3,1,3
123985102,175.23,1.0,2,3
123990674,159.23,3.3,0,1
123991901,175.23,0.8,1,3
124006251,268.38,1.8,0,2
124112765,268.4,4.1,0,2
124182448,185.26,2.9,0,0
124402940,164.23,2.6,0,3
124402941,164.23,2.6,0,3
124434901,145.16,0.4,0,3
124486220,205.3,0.7,1,3
124547255,150.22,0.9,1,2
125286873,159.19,0.7,0,3
126487611,168.19,1.9,0,2
126496245,210.27,3.3,0,2
126546606,173.25,3.6,0,1
126582022,176.21,1.2,0,3
126583461,244.37,3.6,0,2
126611455,249.39,2.9,0,3
126612631,249.39,2.9,0,3
126637857,158.2,1.2,0,2
126668287,186.25,4.1,0,2
126700994,187.24,1.0,2,3
126727795,214.31,2.2,0,2
127000690,178.27,1.9,0,2
129022105,165.21,0.4,1,2
129022388,176.26,1.4,0,2
129022437,163.22,0.6,1,3
129034334,246.39,3.3,0,2
129034375,260.4,3.9,0,2
129034438,274.4,4.3,0,2
129035197,218.34,2.8,0,2
129040622,190.28,2.0,0,2
129048773,161.24,2.9,0,1
129058910,186.25,2.6,0,2
129068604,205.34,4.9,0,1
129075067,204.31,2.6,0,2
129089860,188.27,1.9,0,2
129090343,214.31,2.4,0,2
129090735,214.31,2.4,0,2
129090743,228.33,2.3,0,2
129092196,190.3,3.8,0,0
129097001,186.25,4.3,0,2
129098986,186.25,2.2,0,2
129102982,190.3,3.8,0,0
129130437,171.24,2.3,0,1
129131777,214.31,3.4,0,2
129140558,171.24,2.3,0,1
129140581,157.21,1.9,0,1
129149438,192.3,2.3,0,2
129166975,191.31,4.6,0,1
129191392,192.3,2.3,0,2
129191481,186.25,2.4,0,2
129223789,205.32,2.6,0,1
129229631,149.21,1.1,0,1
129229664,149.21,0.4,0,1
129260109,174.24,2.2,0,2
129260656,186.25,4.1,0,2
129262909,186.25,4.1,0,2
129271784,204.31,2.4,0,2
129273410,186.25,4.1,0,2
129300455,212.29,2.8,0,1
129310761,186.25,2.5,0,2
129310870,171.24,2.7,0,1
129911086,190.25,0.2,2,2
129978139,176.26,1.5,0,2
130173567,162.23,1.8,0,2
130177978,146.19,1.3,0,2
130177986,146.19,1.6,0,2
130196905,218.34,3.0,1,2
130219725,176.26,1.4,0,2
130260741,178.27,1.4,0,1
130266901,186.25,4.1,0,2
130271157,184.24,1.4,0,2
130271231,184.24,1.5,0,2
130287554,330.21,2.8,0,2
130287966,344.23,3.4,0,2
130311038,206.33,2.5,0,2
130315807,218.34,2.6,0,2
130349555,173.25,3.9,0,1
130349560,173.25,3.6,0,1
130349700,159.23,3.3,0,1
130350971,160.22,1.6,0,2
130377087,187.24,1.8,0,3
130382225,212.29,2.3,0,1
130382944,173.21,1.3,0,3
130389997,298.8,4.1,0,2
130391376,198.26,1.9,0,1
130412504,232.36,4.1,0,2
130427550,162.23,1.9,0,2
130437587,164.25,1.3,0,2
130439551,204.31,2.3,0,2
130439621,204.31,2.3,0,2
130451572,176.26,1.5,0,2
130460651,212.29,3.6,0,2
130465955,206.33,2.8,0,2
130466028,221.34,1.5,1,3
130468557,247.38,1.9,0,3
130469955,178.27,2.1,0,2
130470026,193.29,0.7,1,3
130510637,146.19,0.7,1,2
130629615,178.27,1.9,0,2
130644969,176.26,1.5,0,2
130667689,162.23,1.2,0,2
131190129,186.25,1.0,1,2
131235856,134.18,0.9,0,2
131964839,176.26,2.3,0,2
131964901,176.26,2.1,0,2
131966210,246.39,3.7,0,2
131966695,198.26,2.6,0,2
131966900,172.23,3.7,0,2
132010789,193.25,1.9,0,4
132011049,204.31,2.3,0,2
132011050,204.31,2.3,0,2
132040838,190.28,1.7,0,2
132040850,190.28,1.6,0,2
132046517,176.26,1.5,0,2
132046518,190.28,1.9,0,2
132046956,162.23,1.0,0,2
132046957,190.28,1.9,0,2
132053720,187.28,3.8,0,1
132070129,214.31,2.8,0,1
132076725,186.25,2.0,0,1
132083477,200.28,1.9,0,2
132131244,213.32,4.0,0,0
132135272,161.24,3.3,0,1
132151228,199.29,4.8,0,1
132198302,270.4,4.0,0,2
132223570,255.38,2.9,0,1
132234561,165.19,1.0,0,4
132262766,206.33,2.8,0,2
132268288,159.23,2.4,0,1
132516234,160.22,1.0,0,2
133999524,238.33,2.7,0,2
134179970,134.18,0.9,0,2
134189822,162.23,1.1,0,2
134211992,145.2,2.9,0,1
134223949,174.24,2.0,1,2
134228703,184.24,1.8,0,2
134228883,214.31,3.6,0,2
134277211,232.36,3.2,0,2
134287237,280.4,4.6,0,2
134334845,189.26,3.3,0,3
134334846,205.26,2.1,0,4
134340720,198.26,2.4,0,1
134386188,218.34,2.8,0,2
134387933,145.2,3.1,0,1
134395130,186.25,4.1,0,2
134461840,218.34,2.9,0,2
134513209,231.36,3.6,1,1
134515566,162.23,1.2,0,2
134536745,304.17,2.4,0,2
134590349,218.34,2.8,0,2
134606485,186.25,4.1,0,2
135135481,219.28,1.3,1,4
135161455,146.19,1.8,0,2
135161763,287.4,2.9,0,3
135163570,146.19,2.8,0,2
135176215,160.22,1.3,0,2
135198940,186.25,1.9,0,2
135202814,190.28,2.0,0,2
135202854,190.28,2.0,0,2
135232166,147.22,2.9,0,1
135232939,147.22,2.9,0,1
135243015,186.25,4.3,0,2
135247262,186.25,1.8,0,2
135304720,190.28,1.8,0,2
137364403,288.13,1.9,0,2
137417878,176.26,1.6,0,2
137446337,244.34,1.5,0,4
137467783,189.3,4.0,0,1
137504089,172.23,1.8,0,2
137514138,146.19,2.8,0,2
138503967,241.37,4.9,0,0
138513571,161.24,3.1,0,1
138565141,172.23,0.7,0,2
138632796,171.24,2.2,0,1
138636951,218.34,2.6,0,2
138645392,171.24,4.1,0,1
138702381,274.1,1.5,0,2
138706574,186.25,2.2,0,2
138716948,160.22,3.2,0,2
138722967,290.14,2.1,0,2
139362696,232.36,3.3,0,2
139362767,232.36,3.1,0,2
139362795,246.39,3.4,0,2
139362809,232.36,3.1,0,2
139362810,218.34,2.9,0,2
139374530,161.24,3.2,0,1
139386020,172.23,1.7,0,1
139386132,147.22,3.0,0,1
139435845,146.19,0.8,0,2
139435852,194.23,0.6,0,2
139435855,194.23,0.6,0,2
139435857,193.24,2.1,0,1
139435872,194.23,1.4,0,2
139435881,194.23,0.6,0,2
139435883,194.23,0.6,0,2
139435889,194.23,0.6,0,2
139435892,194.23,1.4,0,2
139479823,184.24,2.3,0,2
139514605,199.29,4.6,0,1
139514611,213.32,5.0,0,1
139514705,198.26,2.2,0,2
139514795,173.25,3.6,0,1
139520218,263.42,3.2,0,3
139524321,183.25,2.7,0,1
139546840,288.13,1.9,0,2
139550569,188.27,2.8,0,2
139601800,161.24,3.5,0,1
139601801,161.24,3.5,0,1
139662840,210.27,2.5,0,2
139670116,174.24,2.2,0,2
139688817,162.23,1.7,0,2
139722961,161.24,2.9,0,1
139780820,209.29,4.2,0,1
139831224,305.5,4.0,0,3
139831225,277.4,2.9,0,3
139887244,216.32,2.6,0,2
139888352,224.3,3.0,0,2
139888369,224.3,3.0,0,2
139948499,264.4,3.5,0,2
139948522,228.33,2.7,0,2
139948524,188.27,1.7,0,2
139948531,278.4,4.0,0,2
140061410,261.1,3.4,0,1
140075714,205.3,0.8,0,3
140176633,249.39,2.2,0,3
140176635,221.34,1.5,0,3
140190548,162.23,1.5,0,2
140206596,173.21,0.3,0,3
140250458,277.4,2.9,0,3
140348261,234.38,3.5,0,2
140368268,162.23,2.1,1,2
140377544,224.3,3.0,0,2
140425491,134.18,0.4,0,2
140469620,186.25,1.0,1,2
140469714,186.25,1.0,1,2
140544117,186.25,2.1,0,1
140596318,219.24,1.4,0,4
140732843,162.23,1.2,1,2
140732900,162.23,1.2,1,2
140779056,159.23,3.3,0,1
140902165,162.23,1.1,0,2
140925072,218.34,1.9,0,2
140925116,218.34,2.6,0,2
140956054,194.23,0.6,0,2
140956067,144.17,1.0,0,2
140956102,193.24,2.1,0,1
140956143,194.23,1.4,0,2
140956203,194.23,1.7,0,2
140984925,192.3,2.3,0,2
141162075,147.22,2.8,0,1
141188226,190.28,2.1,0,2
141200781,258.4,4.2,0,2
141213043,216.32,2.5,0,2
141236791,213.32,2.5,0,1
141267331,183.25,3.0,0,0
141275831,221.34,1.5,0,3
141291465,171.24,2.8,0,1
141300906,213.28,0.7,0,3
141320869,162.23,1.5,0,2
141409018,204.31,2.4,0,2
141422738,241.33,1.5,0,2
141424399,190.28,2.0,0,2
141439881,254.37,3.1,0,1
141441593,287.4,1.9,0,3
141658241,162.23,1.8,0,2
141721862,206.35,4.6,0,0
141772483,202.3,3.2,0,2
141797041,177.25,-0.1,2,3
141797109,161.24,3.3,0,1
141797979,174.24,1.4,0,2
141815381,274.4,4.6,0,2
141817375,174.24,2.1,1,2
141819795,217.31,0.6,0,3
141827126,159.23,3.3,0,1
141850523,162.23,1.3,0,2
141869188,218.34,2.9,1,2
141869202,218.34,2.9,1,2
141869217,206.33,2.5,0,2
141879739,174.24,2.4,0,2
141883492,184.24,2.0,0,1
141886436,158.2,1.2,0,2
141886438,174.24,2.1,0,2
141927186,133.19,2.7,0,1
141942171,197.27,3.5,0,0
141948311,172.23,1.6,0,1
141982228,161.2,-0.1,0,2
141998936,189.26,0.4,1,3
142003945,213.32,3.6,0,0
142009739,232.36,3.0,0,2
142032555,234.38,3.1,0,2
142041405,216.32,3.1,0,2
